,review,projects,tenure,satisfaction,avg_hrs_month
2039,Top 40%,Bottom 5%,Bottom 40%,Bottom 40%,Top 50%
2040,Top 10%,Bottom 30%,Bottom 20%,Bottom 50%,Bottom 20%
2041,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 50%
2042,Bottom 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
2043,Bottom 50%,Bottom 30%,Bottom 40%,Top 40%,Bottom 40%
2044,Bottom 10%,Top 20%,Top 40%,Top 40%,Top 50%
2045,Bottom 10%,Bottom 5%,Top 40%,Top 30%,Top 40%
2046,Top 10%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 20%
2047,Top 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2048,Top 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2049,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
2050,Bottom 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%
2051,Bottom 30%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%
2052,Bottom 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
2053,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
2054,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2055,Top 20%,Bottom 40%,Bottom 10%,Top 40%,Bottom 10%
2056,Bottom 50%,Bottom 40%,Bottom 40%,Top 50%,Bottom 40%
2057,Top 50%,Bottom 30%,Bottom 5%,Top 20%,Bottom 5%
2058,Top 40%,Top 20%,Bottom 40%,Top 30%,Bottom 30%
2059,Top 40%,Bottom 5%,Bottom 20%,Top 40%,Bottom 10%
2060,Top 10%,Top 20%,Bottom 10%,Bottom 20%,Bottom 20%
2061,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
2062,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
2063,Bottom 40%,Top 20%,Bottom 10%,Top 20%,Bottom 10%
2064,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%
2065,Top 10%,Top 20%,Bottom 5%,Top 40%,Bottom 10%
2066,Bottom 40%,Top 20%,Top 40%,Top 30%,Top 50%
2067,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2068,Bottom 40%,Bottom 30%,Bottom 40%,Top 20%,Bottom 30%
2069,Bottom 30%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%
2070,Top 30%,Top 20%,Bottom 5%,Top 20%,Bottom 5%
2071,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
2072,Bottom 20%,Bottom 5%,Bottom 10%,Top 40%,Bottom 10%
2073,Top 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2074,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2075,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 50%
2076,Top 10%,Bottom 40%,Bottom 5%,Bottom 50%,Bottom 10%
2077,Top 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
2078,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
2079,Top 30%,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 40%
2080,Top 30%,Top 20%,Bottom 20%,Top 30%,Bottom 30%
2081,Top 20%,Top 20%,Bottom 40%,Bottom 50%,Bottom 30%
2082,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
2083,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
2084,Bottom 5%,Top 20%,Bottom 20%,Top 20%,Bottom 20%
2085,Top 20%,Bottom 40%,Bottom 10%,Top 40%,Bottom 10%
2086,Bottom 10%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%
2087,Top 20%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
2088,Bottom 30%,Top 10%,Bottom 10%,Top 30%,Bottom 20%
2089,Bottom 30%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%
2090,Bottom 20%,Top 20%,Top 40%,Top 40%,Top 40%
2091,Top 5%,Bottom 40%,Bottom 30%,Bottom 10%,Bottom 30%
2092,Top 10%,Top 20%,Top 40%,Bottom 30%,Bottom 50%
2093,Bottom 10%,Top 20%,Bottom 20%,Top 10%,Bottom 20%
2094,Bottom 40%,Bottom 40%,Top 20%,Top 20%,Top 20%
2095,Top 40%,Top 10%,Bottom 20%,Top 40%,Bottom 30%
2096,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
2097,Bottom 40%,Bottom 5%,Bottom 10%,Top 40%,Bottom 10%
2098,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
2099,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2100,Bottom 50%,Top 20%,Bottom 10%,Top 20%,Bottom 10%
2101,Bottom 10%,Top 20%,Bottom 40%,Top 5%,Bottom 30%
2102,Bottom 50%,Top 20%,Bottom 20%,Top 10%,Bottom 20%
2103,Bottom 50%,Bottom 40%,Bottom 40%,Top 50%,Bottom 30%
2104,Bottom 40%,Bottom 40%,Bottom 10%,Top 20%,Bottom 10%
2105,Top 40%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 20%
2106,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
2107,Bottom 5%,Top 20%,Bottom 20%,Top 5%,Bottom 10%
2108,Bottom 5%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%
2109,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%
2110,Bottom 30%,Bottom 5%,Bottom 10%,Top 20%,Bottom 20%
2111,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
2112,Bottom 50%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
2113,Bottom 30%,Top 20%,Bottom 40%,Top 20%,Bottom 40%
2114,Bottom 30%,Bottom 40%,Top 40%,Top 20%,Bottom 50%
2115,Bottom 20%,Bottom 40%,Top 40%,Top 10%,Top 50%
2116,Top 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%
2117,Top 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
2118,Top 30%,Top 20%,Bottom 5%,Top 10%,Bottom 5%
2119,Bottom 20%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
2120,Bottom 20%,Top 20%,Bottom 20%,Top 5%,Bottom 30%
2121,Top 50%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
2122,Top 30%,Top 20%,Top 40%,Top 40%,Top 50%
2123,Top 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
2124,Bottom 10%,Bottom 5%,Bottom 20%,Top 5%,Bottom 20%
2125,Top 50%,Top 20%,Bottom 10%,Top 20%,Bottom 10%
2126,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%,Top 50%
2127,Bottom 40%,Top 20%,Top 40%,Bottom 50%,Top 50%
2128,Top 20%,Bottom 40%,Bottom 10%,Top 20%,Bottom 10%
2129,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%
2130,Bottom 10%,Bottom 40%,Top 40%,Top 10%,Top 50%
2131,Top 50%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
2132,Bottom 30%,Bottom 5%,Bottom 5%,Top 5%,Bottom 5%
2133,Top 10%,Top 20%,Bottom 20%,Bottom 40%,Bottom 20%
2134,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
2135,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
2136,Bottom 30%,Top 20%,Top 40%,Top 20%,Bottom 50%
2137,Top 50%,Bottom 40%,Bottom 30%,Top 20%,Bottom 30%
2138,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
2139,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2140,Top 20%,Bottom 40%,Top 40%,Bottom 30%,Top 40%
2141,Top 40%,Top 20%,Bottom 40%,Top 20%,Bottom 40%
2142,Top 30%,Top 20%,Top 40%,Top 40%,Top 40%
2143,Bottom 30%,Top 20%,Bottom 20%,Top 20%,Bottom 20%
2144,Bottom 30%,Top 20%,Bottom 40%,Top 20%,Bottom 50%
2145,Bottom 10%,Bottom 40%,Top 40%,Top 5%,Top 40%
2146,Bottom 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2147,Bottom 10%,Bottom 30%,Bottom 20%,Top 5%,Bottom 10%
2148,Bottom 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
2149,Top 50%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%
2150,Top 40%,Bottom 5%,Bottom 40%,Top 40%,Bottom 30%
2151,Top 50%,Top 20%,Bottom 20%,Top 30%,Bottom 30%
2152,Bottom 10%,Bottom 5%,Bottom 40%,Top 5%,Bottom 30%
2153,Bottom 10%,Top 20%,Bottom 10%,Top 5%,Bottom 10%
2154,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
2155,Bottom 10%,Top 20%,Bottom 20%,Top 20%,Bottom 20%
2156,Bottom 10%,Bottom 40%,Top 40%,Top 40%,Top 40%
2157,Bottom 50%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
2158,Top 50%,Bottom 40%,Top 40%,Bottom 50%,Top 50%
2159,Top 30%,Top 5%,Bottom 10%,Top 50%,Bottom 10%
2160,Bottom 10%,Top 20%,Bottom 5%,Top 5%,Bottom 10%
2161,Top 40%,Top 20%,Bottom 20%,Top 30%,Bottom 20%
2162,Bottom 20%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2163,Bottom 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 50%
2164,Bottom 40%,Bottom 5%,Bottom 20%,Top 30%,Bottom 30%
2165,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
2166,Bottom 30%,Bottom 5%,Bottom 40%,Top 30%,Bottom 30%
2167,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2168,Bottom 5%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2169,Top 50%,Top 10%,Bottom 5%,Top 10%,Bottom 5%
2170,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2171,Bottom 40%,Bottom 30%,Bottom 40%,Top 20%,Bottom 30%
2172,Top 20%,Top 20%,Bottom 40%,Top 40%,Bottom 40%
2173,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 50%
2174,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%
2175,Top 50%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%
2176,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2177,Bottom 20%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%
2178,Top 40%,Bottom 5%,Bottom 20%,Top 30%,Bottom 10%
2179,Top 30%,Top 20%,Bottom 20%,Top 10%,Bottom 10%
2180,Bottom 5%,Top 10%,Bottom 40%,Top 5%,Bottom 40%
2181,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2182,Top 50%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
2183,Bottom 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
2184,Bottom 50%,Top 20%,Bottom 40%,Top 40%,Bottom 30%
2185,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%
2186,Top 40%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
2187,Top 40%,Top 20%,Bottom 20%,Top 50%,Bottom 10%
2188,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2189,Bottom 40%,Bottom 40%,Top 40%,Top 10%,Top 50%
2190,Top 30%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
2191,Bottom 20%,Top 20%,Bottom 10%,Top 5%,Bottom 20%
2192,Bottom 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
2193,Bottom 30%,Bottom 30%,Bottom 40%,Top 5%,Bottom 40%
2194,Top 10%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
2195,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 20%
2196,Top 30%,Top 20%,Bottom 20%,Top 20%,Bottom 20%
2197,Bottom 10%,Top 20%,Bottom 40%,Top 10%,Bottom 40%
2198,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
2199,Bottom 40%,Bottom 40%,Top 40%,Top 10%,Top 40%
2200,Top 20%,Top 20%,Bottom 20%,Bottom 20%,Bottom 20%
2201,Bottom 40%,Bottom 40%,Top 40%,Top 40%,Top 40%
2202,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%
2203,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 20%
2204,Bottom 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2205,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
2206,Top 30%,Bottom 40%,Top 40%,Top 30%,Top 40%
2207,Bottom 50%,Top 20%,Bottom 20%,Top 40%,Bottom 20%
2208,Top 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
2209,Top 10%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
2210,Top 40%,Top 20%,Bottom 20%,Top 50%,Bottom 30%
2211,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 20%
2212,Bottom 20%,Bottom 40%,Top 40%,Top 20%,Top 40%
2213,Top 40%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
2214,Bottom 10%,Bottom 30%,Bottom 20%,Top 5%,Bottom 10%
2215,Top 20%,Top 20%,Bottom 10%,Bottom 40%,Bottom 20%
2216,Bottom 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%
2217,Bottom 10%,Bottom 40%,Top 40%,Top 40%,Top 30%
2218,Top 50%,Top 20%,Bottom 10%,Top 20%,Bottom 10%
2219,Top 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
2220,Bottom 10%,Bottom 5%,Bottom 40%,Top 10%,Bottom 30%
2221,Bottom 40%,Top 20%,Bottom 10%,Top 40%,Bottom 20%
2222,Top 50%,Top 20%,Bottom 30%,Top 40%,Bottom 30%
2223,Bottom 10%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%
2224,Top 20%,Top 10%,Bottom 10%,Bottom 40%,Bottom 10%
2225,Bottom 5%,Top 20%,Bottom 30%,Top 5%,Bottom 40%
2226,Bottom 30%,Bottom 40%,Bottom 10%,Top 20%,Bottom 10%
2227,Bottom 20%,Top 20%,Bottom 40%,Top 20%,Bottom 40%
2228,Bottom 50%,Top 20%,Bottom 20%,Top 20%,Bottom 10%
2229,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
2230,Bottom 10%,Top 10%,Bottom 40%,Top 10%,Bottom 30%
2231,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2232,Bottom 30%,Bottom 40%,Top 40%,Top 20%,Top 40%
2233,Bottom 20%,Bottom 40%,Bottom 5%,Top 5%,Bottom 10%
2234,Top 30%,Bottom 40%,Bottom 20%,Top 50%,Bottom 20%
2235,Top 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2236,Top 50%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%
2237,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 10%
2238,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
2239,Bottom 20%,Top 20%,Bottom 5%,Top 10%,Bottom 10%
2240,Bottom 30%,Bottom 40%,Top 40%,Top 20%,Top 40%
2241,Top 50%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
2242,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 30%
2243,Bottom 10%,Bottom 5%,Bottom 10%,Top 30%,Bottom 10%
2244,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
2245,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
2246,Bottom 10%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
2247,Bottom 20%,Top 20%,Bottom 20%,Top 20%,Bottom 30%
2248,Top 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2249,Bottom 5%,Top 20%,Bottom 20%,Top 5%,Bottom 10%
2250,Top 20%,Top 20%,Bottom 20%,Top 40%,Bottom 10%
2251,Top 30%,Bottom 5%,Bottom 5%,Top 20%,Bottom 5%
2252,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
2253,Bottom 40%,Bottom 40%,Bottom 10%,Top 40%,Bottom 10%
2254,Top 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
2255,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2256,Top 20%,Top 20%,Top 40%,Bottom 20%,Top 50%
2257,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2258,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
2259,Bottom 40%,Bottom 30%,Bottom 20%,Top 10%,Bottom 30%
2260,Top 20%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%
2261,Bottom 5%,Top 20%,Bottom 40%,Top 10%,Bottom 40%
2262,Bottom 10%,Bottom 40%,Top 40%,Top 30%,Top 50%
2263,Bottom 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
2264,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2265,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%
2266,Top 50%,Top 20%,Bottom 40%,Top 10%,Bottom 40%
2267,Top 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
2268,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
2269,Top 40%,Bottom 40%,Top 40%,Bottom 30%,Top 50%
2270,Top 40%,Bottom 40%,Top 40%,Bottom 40%,Top 30%
2271,Bottom 10%,Top 20%,Top 40%,Top 20%,Top 40%
2272,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2273,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
2274,Top 50%,Bottom 40%,Top 40%,Top 40%,Bottom 50%
2275,Bottom 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
2276,Bottom 20%,Bottom 30%,Top 40%,Top 10%,Top 50%
2277,Bottom 20%,Top 20%,Bottom 20%,Top 40%,Bottom 10%
2278,Top 10%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
2279,Top 30%,Bottom 40%,Top 40%,Top 50%,Top 50%
2280,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2281,Top 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
2282,Top 30%,Bottom 5%,Bottom 10%,Top 10%,Bottom 20%
2283,Top 10%,Top 20%,Bottom 20%,Bottom 40%,Bottom 20%
2284,Bottom 10%,Top 20%,Bottom 40%,Top 10%,Bottom 30%
2285,Bottom 40%,Bottom 40%,Top 40%,Top 30%,Top 40%
2286,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%
2287,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2288,Top 40%,Top 10%,Bottom 20%,Top 30%,Bottom 20%
2289,Bottom 50%,Top 20%,Bottom 40%,Top 10%,Bottom 40%
2290,Top 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
2291,Bottom 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
2292,Bottom 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
2293,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 30%
2294,Top 30%,Top 20%,Bottom 40%,Top 40%,Bottom 40%
2295,Top 40%,Top 20%,Bottom 20%,Top 30%,Bottom 10%
2296,Top 10%,Top 20%,Bottom 40%,Bottom 50%,Bottom 30%
2297,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%
2298,Bottom 20%,Bottom 5%,Bottom 40%,Top 40%,Bottom 20%
2299,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
2300,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
2301,Bottom 20%,Bottom 40%,Top 40%,Top 20%,Top 40%
2302,Top 30%,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 10%
2303,Top 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
2304,Bottom 30%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
2305,Top 40%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2306,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2307,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2308,Bottom 30%,Bottom 40%,Top 40%,Top 10%,Top 50%
2309,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 50%
2310,Top 20%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2311,Bottom 30%,Top 10%,Bottom 10%,Top 40%,Bottom 20%
2312,Top 10%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
2313,Top 5%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%
2314,Bottom 30%,Top 20%,Bottom 5%,Top 10%,Bottom 5%
2315,Top 50%,Top 20%,Bottom 10%,Top 40%,Bottom 10%
2316,Bottom 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
2317,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%
2318,Bottom 30%,Top 20%,Bottom 40%,Top 20%,Bottom 40%
2319,Top 40%,Top 20%,Bottom 40%,Top 50%,Bottom 30%
2320,Top 50%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
2321,Bottom 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
2322,Bottom 5%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2323,Bottom 40%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
2324,Bottom 10%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2325,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%
2326,Bottom 40%,Top 20%,Bottom 20%,Top 30%,Bottom 10%
2327,Top 40%,Top 20%,Bottom 20%,Top 30%,Bottom 10%
2328,Top 10%,Top 20%,Bottom 20%,Bottom 20%,Bottom 30%
2329,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 20%
2330,Bottom 10%,Top 20%,Bottom 20%,Top 10%,Bottom 20%
2331,Top 30%,Bottom 40%,Top 40%,Top 50%,Top 50%
2332,Top 30%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%
2333,Top 50%,Bottom 5%,Bottom 40%,Top 20%,Bottom 50%
2334,Bottom 10%,Top 10%,Bottom 20%,Top 10%,Bottom 20%
2335,Bottom 30%,Top 20%,Bottom 20%,Top 5%,Bottom 20%
2336,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%
2337,Top 50%,Top 20%,Bottom 40%,Top 50%,Bottom 30%
2338,Top 30%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%
2339,Bottom 10%,Bottom 5%,Bottom 20%,Top 5%,Bottom 10%
2340,Top 30%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
2341,Bottom 40%,Top 20%,Bottom 20%,Top 10%,Bottom 10%
2342,Bottom 10%,Bottom 5%,Bottom 40%,Top 10%,Bottom 40%
2343,Bottom 40%,Bottom 5%,Bottom 40%,Top 40%,Bottom 40%
2344,Top 40%,Bottom 5%,Bottom 40%,Top 40%,Bottom 30%
2345,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 50%
2346,Top 20%,Bottom 40%,Bottom 10%,Top 50%,Bottom 20%
2347,Top 50%,Bottom 40%,Bottom 40%,Top 40%,Top 50%
2348,Bottom 20%,Bottom 40%,Bottom 10%,Top 5%,Bottom 10%
2349,Bottom 20%,Bottom 30%,Top 40%,Top 20%,Top 50%
2350,Bottom 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
2351,Bottom 20%,Top 20%,Bottom 20%,Top 5%,Bottom 20%
2352,Top 40%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
2353,Top 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
2354,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 50%
2355,Top 50%,Top 20%,Bottom 20%,Top 20%,Bottom 20%
2356,Top 40%,Bottom 30%,Bottom 10%,Top 5%,Bottom 10%
2357,Bottom 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
2358,Top 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
2359,Top 10%,Bottom 40%,Bottom 10%,Bottom 40%,Bottom 20%
2360,Bottom 30%,Bottom 5%,Bottom 40%,Top 30%,Bottom 30%
2361,Top 30%,Top 20%,Bottom 20%,Bottom 50%,Bottom 10%
2362,Bottom 10%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
2363,Bottom 10%,Bottom 40%,Bottom 30%,Top 10%,Bottom 30%
2364,Bottom 5%,Bottom 5%,Bottom 40%,Top 5%,Bottom 40%
2365,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
2366,Bottom 20%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%
2367,Bottom 10%,Top 20%,Bottom 20%,Top 5%,Bottom 10%
2368,Bottom 30%,Bottom 40%,Bottom 40%,Top 40%,Top 50%
2369,Bottom 20%,Top 20%,Bottom 40%,Top 40%,Bottom 40%
2370,Top 40%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%
2371,Top 30%,Bottom 40%,Bottom 50%,Bottom 50%,Bottom 40%
2372,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%
2373,Bottom 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 30%
2374,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2375,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
2376,Bottom 10%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
2377,Bottom 20%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%
2378,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,Top 40%
2379,Top 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 30%
2380,Top 40%,Top 20%,Bottom 20%,Top 20%,Bottom 10%
2381,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 30%
2382,Bottom 5%,Top 20%,Bottom 10%,Top 10%,Bottom 20%
2383,Bottom 40%,Top 20%,Bottom 40%,Top 40%,Bottom 40%
2384,Bottom 40%,Top 20%,Bottom 40%,Top 30%,Bottom 30%
2385,Bottom 50%,Bottom 40%,Bottom 5%,Top 20%,Bottom 10%
2386,Top 20%,Bottom 30%,Bottom 40%,Top 40%,Bottom 40%
2387,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%
2388,Bottom 20%,Bottom 5%,Bottom 5%,Top 5%,Bottom 10%
2389,Top 20%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 10%
2390,Top 40%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
2391,Bottom 20%,Top 20%,Bottom 20%,Top 5%,Bottom 20%
2392,Bottom 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 50%
