,emp_ID,department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
1385,1385,Operations,Not Promoted,0.6771462538772207,3,Medium,4,0.6641443034283837,No Bonus,178.421881535586,Stayed
1386,1386,Engineering,Not Promoted,0.6675358772952162,3,Medium,5,0.59890163570239,No Bonus,179.2928467481802,Stayed
1387,1387,Support,Promoted,0.6056804167961214,4,Low,6,0.6469433288544929,Bonus,182.3065482781163,Stayed
1388,1388,Sales,Not Promoted,0.6314431135765657,4,Medium,5,0.6678890155809057,No Bonus,179.61722756051853,Stayed
1389,1389,Marketing,Not Promoted,0.6002989397702305,4,Low,7,0.4733373781091222,Bonus,185.68967867787381,Stayed
1390,1390,Retail,Promoted,0.5334884846740398,3,Medium,6,0.4926097811666018,No Bonus,183.72598577527447,Stayed
1391,1391,Admin,Not Promoted,0.7217165801231629,3,High,6,0.5179151376906806,No Bonus,183.96704790367843,Stayed
1392,1392,Sales,Not Promoted,0.6245091184288365,3,Medium,4,0.7345355097113557,No Bonus,175.9055061931728,Stayed
1393,1393,Operations,Not Promoted,0.5432591218253043,4,Medium,5,0.7558803414707349,No Bonus,181.32237788024497,Stayed
1394,1394,Operations,Not Promoted,0.6470889555977477,4,Medium,5,0.6466190432720531,Bonus,178.85540280681354,Stayed
1395,1395,Retail,Not Promoted,0.6760086173011917,4,Medium,6,0.6149091685866102,No Bonus,182.72743162247207,Stayed
1396,1396,Finance,Not Promoted,0.6258206610965114,4,High,5,0.5215075226239854,No Bonus,178.82443238665212,Stayed
1397,1397,Retail,Not Promoted,0.6427605931488952,3,Medium,6,0.6519065783234665,No Bonus,181.892722645494,Stayed
1398,1398,Support,Not Promoted,0.6604409067606262,3,Medium,7,0.5484292578725865,Bonus,184.7564857622288,Stayed
1399,1399,Engineering,Not Promoted,0.7008858894858905,3,Low,6,0.5272529221053243,No Bonus,181.74083391182987,Stayed
1400,1400,Engineering,Not Promoted,0.7480552183484133,3,Low,4,0.5244824040678862,No Bonus,175.75680970709868,Stayed
1401,1401,Engineering,Not Promoted,0.7011247086327718,4,Medium,5,0.6380819474802679,No Bonus,178.70374733858327,Stayed
1402,1402,Admin,Not Promoted,0.6985086226570159,3,Medium,5,0.6050487063169576,No Bonus,179.3812710357314,Stayed
1403,1403,Engineering,Not Promoted,0.5878015571081191,3,Medium,6,0.6756053916940615,Bonus,182.50766536611977,Stayed
1404,1404,Engineering,Not Promoted,0.7327486076706642,3,Medium,5,0.4932449224587502,No Bonus,180.06242131376754,Stayed
1405,1405,IT,Not Promoted,0.6068022770301895,3,Medium,7,0.6234946536839213,No Bonus,184.71395552303986,Stayed
1406,1406,Support,Not Promoted,0.5789412264479348,3,High,4,0.6636674733069832,Bonus,178.35881307171687,Stayed
1407,1407,Sales,Not Promoted,0.6078951439835218,2,Medium,4,0.7344102207876593,No Bonus,177.6392631715778,Stayed
1408,1408,Marketing,Not Promoted,0.6262552962286085,3,Medium,6,0.7460097446123771,No Bonus,182.15881238079413,Stayed
1409,1409,IT,Not Promoted,0.5231679904323979,3,Low,6,0.7030738284413623,Bonus,182.12764651205023,Stayed
1410,1410,Sales,Not Promoted,0.5479952853588226,3,High,4,0.7848376235894604,Bonus,178.0985547307625,Stayed
1411,1411,Engineering,Not Promoted,0.5846649529997697,3,High,6,0.6438222152201751,No Bonus,181.63099105259516,Stayed
1412,1412,Sales,Not Promoted,0.5403604873325069,4,Medium,4,0.7858701513745597,No Bonus,178.4306038355543,Stayed
1413,1413,Support,Not Promoted,0.6805570229679347,3,Medium,4,0.6608471526735965,No Bonus,178.01149534142957,Stayed
1414,1414,Engineering,Not Promoted,0.6719718607940237,3,Medium,6,0.49354189647354707,No Bonus,183.44438623596318,Stayed
1415,1415,Engineering,Not Promoted,0.7165442006282322,3,Medium,5,0.5967814671555017,No Bonus,181.08129155478318,Stayed
1416,1416,Support,Promoted,0.7079963286532011,3,Medium,4,0.6159542905903006,No Bonus,177.40286416609382,Stayed
1417,1417,Marketing,Not Promoted,0.5832798890704174,3,High,6,0.554131346949556,No Bonus,181.67616011687244,Stayed
1418,1418,Finance,Not Promoted,0.7109120336317447,3,Medium,6,0.4325720800187811,No Bonus,184.06573177510933,Stayed
1419,1419,Sales,Not Promoted,0.5088452472665154,3,Medium,5,0.8050749497390862,No Bonus,181.02595417796869,Stayed
1420,1420,Engineering,Not Promoted,0.6252745515082078,4,Medium,4,0.7721936243531575,No Bonus,177.03759945763412,Stayed
1421,1421,Retail,Not Promoted,0.5956712923996228,2,Medium,6,0.7112142248043624,No Bonus,181.6067536117804,Stayed
1422,1422,Retail,Not Promoted,0.5719100104288279,3,Medium,7,0.6744120804181508,Bonus,185.1249604598183,Stayed
1423,1423,Sales,Not Promoted,0.7659019279988422,3,High,4,0.5817204496533882,No Bonus,178.07126863914527,Stayed
1424,1424,Logistics,Not Promoted,0.7187702627146648,4,High,5,0.5363511944838038,No Bonus,179.39833173852298,Stayed
1425,1425,Operations,Not Promoted,0.6796364538755207,3,Medium,6,0.7332055514998569,No Bonus,182.11046894736842,Stayed
1426,1426,Support,Not Promoted,0.6213479133422266,3,Medium,6,0.60056183177308,No Bonus,182.53357173366484,Stayed
1427,1427,Sales,Not Promoted,0.8199939375605847,4,Medium,6,0.4088586164581935,No Bonus,183.2886853605177,Stayed
1428,1428,Logistics,Not Promoted,0.7550744920810433,3,Low,6,0.4272959219000934,No Bonus,183.42977630975602,Stayed
1429,1429,Support,Not Promoted,0.5704204131055217,3,Medium,6,0.5909132874504693,Bonus,181.6461574283996,Stayed
1430,1430,Sales,Not Promoted,0.6441863381111368,3,High,6,0.6285860945512898,No Bonus,182.69802027074783,Stayed
1431,1431,Operations,Not Promoted,0.584006407216356,3,Medium,5,0.6819794854972938,Bonus,179.47316106838008,Stayed
1432,1432,Operations,Not Promoted,0.5336565976877723,3,Medium,6,0.8826265136910206,No Bonus,183.2729788864439,Stayed
1433,1433,Engineering,Not Promoted,0.5330578381276674,4,High,5,0.6332868494826029,Bonus,178.8344229341359,Stayed
1434,1434,Engineering,Not Promoted,0.6539366903554595,3,Medium,6,0.4455050048259733,No Bonus,182.905424694685,Stayed
1435,1435,Sales,Not Promoted,0.7179214572279669,3,Low,5,0.5372318561747695,No Bonus,179.84730699163345,Stayed
1436,1436,Sales,Not Promoted,0.5845855346008586,3,Medium,6,0.6285887005976071,No Bonus,184.21386363837706,Stayed
1437,1437,Retail,Not Promoted,0.6964744360184025,3,Medium,5,0.4890948964647579,No Bonus,181.48815100663296,Stayed
1438,1438,Engineering,Not Promoted,0.7631476580685974,3,Medium,4,0.4647423426782539,No Bonus,177.58658932362698,Stayed
1439,1439,Sales,Not Promoted,0.6717179227478809,4,Low,7,0.5552447804399024,Bonus,184.8241990192528,Stayed
1440,1440,Retail,Not Promoted,0.5453893108046353,4,Medium,5,0.7554613051889203,No Bonus,179.6573061598635,Stayed
1441,1441,Operations,Not Promoted,0.6448241596621713,2,Medium,5,0.7673044471904004,No Bonus,180.6229222049049,Stayed
1442,1442,Operations,Not Promoted,0.7432471441999231,4,Medium,7,0.5514564734253347,Bonus,184.51819551854283,Stayed
1443,1443,Retail,Not Promoted,0.6838822617610022,3,Medium,5,0.6065148127919641,Bonus,180.4654547567638,Stayed
1444,1444,Operations,Not Promoted,0.5734002816808965,3,Medium,5,0.8378671381602641,No Bonus,180.12154666116933,Stayed
1445,1445,Support,Not Promoted,0.7070719445639724,4,High,4,0.6069550701565374,No Bonus,176.4696331080454,Stayed
1446,1446,Support,Not Promoted,0.6317174864756598,3,Medium,5,0.6481337338199092,No Bonus,181.49309275569203,Stayed
1447,1447,Engineering,Not Promoted,0.4999000977654027,4,Medium,6,0.7682909290811699,Bonus,182.5822376568197,Stayed
1448,1448,Operations,Not Promoted,0.6666299796228106,2,Low,5,0.5783007300579682,Bonus,179.76547822214994,Stayed
1449,1449,Retail,Not Promoted,0.5791384218915724,4,Medium,6,0.6257450492983805,No Bonus,184.35981983826937,Stayed
1450,1450,Logistics,Not Promoted,0.5890997796277653,3,Low,5,0.7805781500743024,No Bonus,180.29916754088902,Stayed
1451,1451,Sales,Not Promoted,0.5372551990181109,4,Medium,5,0.7763311375697284,No Bonus,180.70741660985962,Stayed
1452,1452,Sales,Not Promoted,0.6696281459303407,4,Medium,5,0.5300297638682876,No Bonus,181.254740060721,Stayed
1453,1453,Engineering,Not Promoted,0.4984992362373392,4,Medium,5,0.7840471337917995,Bonus,180.77119988843924,Stayed
1454,1454,Operations,Not Promoted,0.6771203221320484,4,Medium,4,0.6460272874137367,No Bonus,178.12535104876548,Stayed
1455,1455,Engineering,Not Promoted,0.7113492408689441,3,Low,5,0.5103461660667179,No Bonus,179.2685578310097,Stayed
1456,1456,Retail,Not Promoted,0.5474556323525934,3,Medium,4,0.7507840522258258,No Bonus,178.04530978481242,Stayed
1457,1457,Engineering,Not Promoted,0.5924182691119037,3,Medium,7,0.6328417432107907,No Bonus,185.0661201750693,Stayed
1458,1458,Admin,Not Promoted,0.6132779787268137,4,Medium,5,0.6825768744828077,No Bonus,179.2541561202573,Stayed
1459,1459,Finance,Not Promoted,0.5810820007866826,3,Medium,4,0.6785212036915335,No Bonus,177.9769989352562,Stayed
1460,1460,Sales,Not Promoted,0.5667581558044242,3,Low,7,0.6040466616929607,No Bonus,185.83481343126925,Stayed
1461,1461,Marketing,Not Promoted,0.6398531716371718,3,Medium,5,0.5463905575669757,No Bonus,181.34486064200593,Stayed
1462,1462,Operations,Not Promoted,0.6287332509544991,3,High,6,0.6460931374019951,No Bonus,183.38684473784082,Stayed
1463,1463,Sales,Not Promoted,0.5445577863272971,3,High,7,0.6857241631499613,Bonus,185.44934797592347,Stayed
1464,1464,Retail,Promoted,0.6674050870311274,4,Medium,6,0.4542997088358376,No Bonus,182.73521500124227,Stayed
1465,1465,Operations,Not Promoted,0.6474152330887943,4,Medium,7,0.5811573825292271,Bonus,185.54010440120533,Stayed
1466,1466,Admin,Not Promoted,0.6246733110927916,3,Medium,6,0.5120270233758311,Bonus,183.72648073768383,Stayed
1467,1467,Retail,Not Promoted,0.4678594034530242,4,Medium,7,0.8515668191629459,No Bonus,184.69027339698368,Stayed
1468,1468,Engineering,Not Promoted,0.7326776290418969,3,Medium,4,0.5386736724880844,No Bonus,178.43679078824218,Stayed
1469,1469,Sales,Not Promoted,0.6773683886385883,3,Medium,5,0.5949344620018574,No Bonus,180.9335059271489,Stayed
1470,1470,Operations,Not Promoted,0.6103014676215708,3,Medium,5,0.7390381986313534,No Bonus,180.82148187461482,Stayed
1471,1471,Operations,Not Promoted,0.5985211342433105,3,Medium,6,0.6882061219778312,No Bonus,183.61756867159932,Stayed
1472,1472,Sales,Not Promoted,0.531727455557423,3,High,4,0.8352415774145295,No Bonus,177.8070230569809,Stayed
1473,1473,Retail,Not Promoted,0.545262050304971,3,Low,7,0.5624577344413325,No Bonus,186.58386919110882,Stayed
1474,1474,Sales,Not Promoted,0.658448701716558,4,Low,6,0.6918060632539779,No Bonus,181.7750261158503,Stayed
1475,1475,Admin,Not Promoted,0.7649268792048066,4,High,6,0.3959797507834001,No Bonus,181.9327640081071,Stayed
1476,1476,Engineering,Not Promoted,0.5863175810759147,3,Medium,6,0.5556646082399044,No Bonus,184.20072424217082,Stayed
1477,1477,Finance,Not Promoted,0.6505517719803714,3,Medium,6,0.4670465487411236,Bonus,182.9927841666988,Stayed
1478,1478,Operations,Not Promoted,0.5642372072593091,4,Medium,6,0.7553431239118262,No Bonus,183.15366936302868,Stayed
1479,1479,Engineering,Not Promoted,0.6636798235434642,4,High,6,0.48455463158327206,No Bonus,181.95064877437719,Stayed
1480,1480,Engineering,Not Promoted,0.6265636747198426,3,Low,6,0.5963770260511073,No Bonus,181.72557010398182,Stayed
1481,1481,Engineering,Not Promoted,0.4874390030443851,3,High,6,0.7392231096601007,No Bonus,181.92325931312487,Stayed
1482,1482,Sales,Not Promoted,0.5845052921294918,4,Medium,5,0.6461879104812897,Bonus,181.39041208377137,Stayed
1483,1483,Retail,Not Promoted,0.6421210388331431,3,Low,6,0.5442065790156629,No Bonus,184.17995743195488,Stayed
1484,1484,Retail,Not Promoted,0.5028124746884357,3,Low,5,0.8970850527120547,No Bonus,180.66614158366923,Stayed
1485,1485,Sales,Not Promoted,0.6611104351414102,3,Medium,6,0.5447331574073713,No Bonus,183.84227000285148,Stayed
1486,1486,Finance,Not Promoted,0.693285968410567,2,Medium,4,0.6446457576996788,Bonus,177.9082097103339,Stayed
1487,1487,Sales,Not Promoted,0.6493668460987188,3,Low,6,0.4470783495094882,Bonus,183.2775851572177,Stayed
1488,1488,Engineering,Not Promoted,0.6348351902170032,4,Medium,5,0.655474441754115,No Bonus,180.19228156381104,Stayed
1489,1489,Engineering,Not Promoted,0.5362534939416649,4,Low,6,0.7640806650747013,No Bonus,181.5679964648285,Stayed
1490,1490,Logistics,Not Promoted,0.6410440737932777,3,Medium,6,0.6243450721722568,No Bonus,183.41033687144832,Stayed
1491,1491,Retail,Not Promoted,0.5572789248518852,3,Low,6,0.5537430384249776,No Bonus,182.8955994344295,Stayed
1492,1492,Sales,Not Promoted,0.5847822635135407,3,Medium,7,0.5703087495420568,No Bonus,186.23621925505435,Stayed
1493,1493,Operations,Not Promoted,0.5442916761291454,3,Medium,6,0.7115316940612797,No Bonus,181.60926803020683,Stayed
1494,1494,Operations,Not Promoted,0.6386942976593779,3,Medium,5,0.6716286226400798,No Bonus,180.14718718429765,Stayed
1495,1495,Sales,Not Promoted,0.6524163541081033,3,Low,6,0.490978511902964,No Bonus,184.44420615883467,Stayed
1496,1496,Engineering,Not Promoted,0.7762191118427797,3,Low,5,0.4071346943400012,Bonus,179.09039362259,Stayed
1497,1497,Sales,Not Promoted,0.6466716895597981,3,High,6,0.5738862351649916,No Bonus,183.45007633299838,Stayed
1498,1498,Operations,Not Promoted,0.5771465868519473,4,Medium,7,0.6645563512954445,No Bonus,184.89547642949955,Stayed
1499,1499,Engineering,Not Promoted,0.6385498355526666,3,Low,6,0.6367127433434357,No Bonus,182.61966069462943,Stayed
1500,1500,Retail,Not Promoted,0.7023194174226933,3,Low,5,0.5141818446860777,Bonus,179.2619898463987,Stayed
1501,1501,Sales,Not Promoted,0.6262145597212424,3,Medium,5,0.6549356271307498,No Bonus,179.3914281997638,Stayed
1502,1502,IT,Not Promoted,0.7490484291304111,3,Medium,2,0.7772967249385059,No Bonus,172.2979841337635,Stayed
1503,1503,Operations,Not Promoted,0.7183389258478969,3,Low,5,0.6049411321810115,No Bonus,181.37582898819167,Stayed
1504,1504,Operations,Not Promoted,0.7990032454675865,3,Low,7,0.3558747729458006,Bonus,186.04169511851063,Stayed
1505,1505,Sales,Promoted,0.5658481595163838,4,Medium,6,0.7492213047972955,Bonus,181.64802754825118,Stayed
1506,1506,Engineering,Not Promoted,0.681491611188979,3,Medium,5,0.6014144363267889,No Bonus,181.00971690202823,Stayed
1507,1507,Retail,Not Promoted,0.6878470904298015,3,Low,5,0.5700621496299695,Bonus,180.22452263319832,Stayed
1508,1508,Operations,Not Promoted,0.640007454077818,3,Medium,5,0.7158548422815108,No Bonus,178.56207512754705,Stayed
1509,1509,Engineering,Not Promoted,0.5854427866642224,3,Low,7,0.6039197044504537,Bonus,185.2666170654161,Stayed
1510,1510,Support,Not Promoted,0.6234482121600724,3,Medium,6,0.6534677694174194,No Bonus,184.19121838560972,Stayed
1511,1511,Operations,Not Promoted,0.5113696160264141,2,Medium,5,0.8702924344126801,No Bonus,180.04471314787392,Stayed
1512,1512,Retail,Not Promoted,0.7268128769728878,3,High,6,0.4356626733479068,Bonus,182.59974236768718,Stayed
1513,1513,Retail,Not Promoted,0.6730750142271442,3,Medium,6,0.5406840302770214,No Bonus,183.7512100892833,Stayed
1514,1514,Engineering,Not Promoted,0.6744814773887804,3,Medium,5,0.4461740640017908,Bonus,180.87177673594155,Stayed
1515,1515,Engineering,Not Promoted,0.765134677446511,4,Medium,5,0.4795209709779872,No Bonus,178.64309036623814,Stayed
1516,1516,Marketing,Not Promoted,0.7516752186737172,3,Medium,5,0.5354871971128549,No Bonus,180.3924294916735,Stayed
1517,1517,Sales,Not Promoted,0.5930539301809927,3,Low,5,0.6626306876094042,No Bonus,180.67792141618068,Stayed
1518,1518,Finance,Not Promoted,0.6655532483038382,3,Low,5,0.6635942914023796,No Bonus,180.3608173542129,Stayed
1519,1519,Retail,Not Promoted,0.5641736698460169,4,High,6,0.6466196715183579,No Bonus,182.4981834823694,Stayed
1520,1520,Logistics,Not Promoted,0.6004506669579592,4,Medium,6,0.6167526469358466,Bonus,182.82038709302142,Stayed
1521,1521,Sales,Not Promoted,0.5711245931703455,4,Low,5,0.7247017238007372,No Bonus,179.6146934093303,Stayed
1522,1522,Engineering,Not Promoted,0.6350710529752026,3,Low,4,0.7986924272550521,No Bonus,178.29053058906277,Stayed
1523,1523,Sales,Promoted,0.5903901317873959,2,Low,5,0.6026899329365802,No Bonus,180.3371598906696,Stayed
1524,1524,Engineering,Not Promoted,0.7479614484769768,3,Medium,4,0.5751115326426254,Bonus,177.81673434429658,Stayed
1525,1525,Operations,Not Promoted,0.6587450693057615,3,High,6,0.6120536200623221,No Bonus,183.08299308535885,Stayed
1526,1526,Retail,Not Promoted,0.6035334552396922,3,Medium,6,0.6324497772874855,No Bonus,183.53299083616628,Stayed
1527,1527,Retail,Not Promoted,0.6165962010236401,4,Medium,6,0.6784124571728202,No Bonus,183.89346459477704,Stayed
1528,1528,Retail,Not Promoted,0.7619895852743834,3,Medium,5,0.5249951329968439,No Bonus,180.95484814478127,Stayed
1529,1529,Admin,Not Promoted,0.7752314539901529,3,High,5,0.484698249787681,Bonus,178.69319921135985,Stayed
1530,1530,Engineering,Not Promoted,0.7309107936674002,3,Medium,7,0.4717529804088267,Bonus,186.95014307918208,Stayed
1531,1531,Marketing,Not Promoted,0.6257843652446269,3,High,7,0.4481705915276514,No Bonus,187.389104724984,Stayed
1532,1532,Retail,Not Promoted,0.6516068159188839,3,Medium,5,0.5443382455804525,Bonus,178.50642938478666,Stayed
1533,1533,Operations,Not Promoted,0.4467651865714503,3,Medium,6,0.9170629426126838,No Bonus,183.89214774285492,Stayed
1534,1534,Engineering,Not Promoted,0.6615348159885965,3,Medium,5,0.6147265852836045,No Bonus,179.41432526085643,Stayed
1535,1535,Engineering,Not Promoted,0.5334472440709683,3,Low,6,0.8635124827621555,Bonus,182.7676726472272,Stayed
1536,1536,Operations,Not Promoted,0.6395051343429847,4,Medium,7,0.4729621492273738,No Bonus,185.5191738212962,Stayed
1537,1537,Sales,Not Promoted,0.6401683770099841,4,Medium,5,0.7171187815411628,No Bonus,181.34068401138532,Stayed
1538,1538,Support,Not Promoted,0.6594813650425784,3,High,6,0.5285548055486022,Bonus,182.56729084949868,Stayed
1539,1539,Support,Not Promoted,0.5481800936751781,3,Medium,7,0.5170970137118559,No Bonus,184.54682141928802,Stayed
1540,1540,Marketing,Not Promoted,0.6378654996117538,3,Medium,5,0.5854726180863848,Bonus,180.6892829813319,Stayed
1541,1541,Retail,Promoted,0.5727675939674994,2,Low,7,0.4466347996231237,No Bonus,185.44384176294116,Stayed
1542,1542,Admin,Not Promoted,0.6049274037239167,4,Medium,6,0.6593237787557923,No Bonus,182.6943651515304,Stayed
1543,1543,Admin,Not Promoted,0.5758309366116997,3,Low,5,0.6701988517858551,No Bonus,180.33708004049603,Stayed
1544,1544,Marketing,Not Promoted,0.7787853594814053,3,High,4,0.5032605064559675,No Bonus,176.7657902002966,Stayed
1545,1545,Engineering,Not Promoted,0.7126358768067718,3,Medium,5,0.413550257028242,No Bonus,180.93773087839853,Stayed
1546,1546,Marketing,Not Promoted,0.5265948392046502,3,Medium,5,0.624964017173165,Bonus,180.78203965982777,Stayed
1547,1547,Retail,Not Promoted,0.6488164064460188,4,High,7,0.6192891845026374,No Bonus,184.59453322337532,Stayed
1548,1548,Sales,Not Promoted,0.6302216362043909,4,Medium,7,0.5574898775188911,No Bonus,185.221901785329,Stayed
1549,1549,Sales,Not Promoted,0.6468344493796351,2,Medium,4,0.7989284699942081,Bonus,178.29776392184695,Stayed
1550,1550,Engineering,Not Promoted,0.7291624975098823,4,Medium,4,0.6360627161487474,No Bonus,176.67307811471932,Stayed
1551,1551,Admin,Not Promoted,0.5912766093936129,4,Low,6,0.6175881576161774,Bonus,184.48204106307963,Stayed
1552,1552,Operations,Not Promoted,0.7234544809427338,3,Low,7,0.4623012476418771,No Bonus,185.29975465855517,Stayed
1553,1553,Operations,Not Promoted,0.6872395585694286,4,Medium,5,0.6033387957444961,No Bonus,179.77775070593663,Stayed
1554,1554,Retail,Not Promoted,0.5758084972256449,3,Low,5,0.6752779391602812,Bonus,180.137819286553,Stayed
