,review,projects,tenure,satisfaction,avg_hrs_month,emp_ID
2619,Bottom 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,2619
2620,Top 30%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,2620
2621,Bottom 5%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,2621
2622,Top 50%,Top 20%,Bottom 5%,Top 10%,Bottom 5%,2622
2623,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,2623
2624,Top 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,2624
2625,Bottom 30%,Bottom 30%,Bottom 40%,Top 20%,Bottom 40%,2625
2626,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 50%,2626
2627,Bottom 40%,Top 10%,Bottom 40%,Top 20%,Bottom 50%,2627
2628,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,2628
2629,Bottom 10%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,2629
2630,Bottom 5%,Top 20%,Bottom 5%,Top 5%,Bottom 5%,2630
2631,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,2631
2632,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2632
2633,Top 30%,Bottom 30%,Bottom 20%,Top 5%,Bottom 10%,2633
2634,Top 50%,Bottom 30%,Bottom 20%,Top 20%,Bottom 10%,2634
2635,Bottom 20%,Bottom 40%,Top 40%,Top 20%,Top 40%,2635
2636,Top 40%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,2636
2637,Top 30%,Top 20%,Bottom 40%,Top 30%,Top 50%,2637
2638,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2638
2639,Bottom 20%,Top 20%,Bottom 40%,Top 30%,Bottom 30%,2639
2640,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2640
2641,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2641
2642,Bottom 30%,Bottom 40%,Top 40%,Top 30%,Top 40%,2642
2643,Bottom 40%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%,2643
2644,Top 40%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%,2644
2645,Bottom 30%,Bottom 40%,Bottom 10%,Top 20%,Bottom 10%,2645
2646,Top 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2646
2647,Bottom 50%,Bottom 5%,Bottom 40%,Top 40%,Bottom 30%,2647
2648,Bottom 10%,Top 20%,Bottom 40%,Top 20%,Bottom 40%,2648
2649,Top 10%,Top 20%,Bottom 10%,Bottom 30%,Bottom 20%,2649
2650,Bottom 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2650
2651,Bottom 50%,Bottom 40%,Top 40%,Bottom 40%,Top 50%,2651
2652,Bottom 30%,Bottom 40%,Bottom 5%,Top 10%,Bottom 10%,2652
2653,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 30%,2653
2654,Top 30%,Bottom 5%,Bottom 40%,Top 30%,Bottom 30%,2654
2655,Top 40%,Bottom 40%,Bottom 30%,Bottom 40%,Bottom 30%,2655
2656,Bottom 20%,Bottom 30%,Bottom 20%,Top 10%,Bottom 10%,2656
2657,Top 20%,Top 20%,Bottom 40%,Bottom 50%,Bottom 40%,2657
2658,Top 10%,Top 20%,Bottom 40%,Bottom 30%,Bottom 40%,2658
2659,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,2659
2660,Bottom 10%,Top 20%,Bottom 20%,Top 10%,Bottom 10%,2660
2661,Bottom 30%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%,2661
2662,Bottom 5%,Bottom 40%,Bottom 40%,Top 20%,Bottom 50%,2662
2663,Bottom 40%,Top 20%,Bottom 40%,Top 40%,Bottom 30%,2663
2664,Top 40%,Top 20%,Bottom 20%,Top 20%,Bottom 20%,2664
2665,Top 10%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,2665
2666,Top 10%,Top 20%,Top 40%,Bottom 20%,Bottom 50%,2666
2667,Bottom 5%,Bottom 40%,Top 40%,Top 10%,Top 40%,2667
2668,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2668
2669,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,2669
2670,Top 10%,Bottom 5%,Bottom 20%,Top 20%,Bottom 10%,2670
2671,Top 20%,Bottom 30%,Bottom 40%,Bottom 20%,Bottom 40%,2671
2672,Top 30%,Bottom 40%,Bottom 40%,Top 50%,Bottom 50%,2672
2673,Bottom 50%,Top 20%,Top 40%,Top 40%,Top 40%,2673
2674,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2674
2675,Top 20%,Bottom 40%,Bottom 5%,Top 50%,Bottom 5%,2675
2676,Top 5%,Bottom 5%,Bottom 20%,Bottom 30%,Bottom 10%,2676
2677,Bottom 50%,Top 20%,Bottom 5%,Top 5%,Bottom 5%,2677
2678,Top 30%,Bottom 5%,Bottom 20%,Top 20%,Bottom 20%,2678
2679,Top 40%,Top 20%,Top 40%,Top 40%,Top 30%,2679
2680,Top 40%,Bottom 40%,Bottom 40%,Top 50%,Bottom 50%,2680
2681,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,2681
2682,Bottom 20%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,2682
2683,Bottom 20%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,2683
2684,Top 10%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,2684
2685,Top 10%,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%,2685
2686,Bottom 40%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%,2686
2687,Top 40%,Top 20%,Bottom 20%,Top 10%,Bottom 10%,2687
2688,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,2688
2689,Top 50%,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 40%,2689
2690,Bottom 10%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,2690
2691,Top 50%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,2691
2692,Bottom 40%,Bottom 30%,Bottom 5%,Top 20%,Bottom 5%,2692
2693,Bottom 40%,Top 20%,Bottom 20%,Top 10%,Bottom 30%,2693
2694,Top 40%,Bottom 5%,Bottom 40%,Bottom 50%,Bottom 30%,2694
2695,Top 40%,Bottom 40%,Bottom 40%,Bottom 20%,Top 50%,2695
2696,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,2696
2697,Top 20%,Top 20%,Bottom 20%,Bottom 40%,Bottom 20%,2697
2698,Top 40%,Top 20%,Bottom 20%,Bottom 50%,Bottom 20%,2698
2699,Top 50%,Top 20%,Bottom 5%,Top 20%,Bottom 5%,2699
2700,Top 30%,Top 20%,Bottom 40%,Top 50%,Bottom 40%,2700
2701,Bottom 10%,Top 20%,Bottom 40%,Top 5%,Bottom 40%,2701
2702,Top 30%,Top 20%,Bottom 40%,Top 40%,Bottom 30%,2702
2703,Bottom 5%,Top 20%,Bottom 20%,Top 5%,Bottom 10%,2703
2704,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2704
2705,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 10%,2705
2706,Top 50%,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 30%,2706
2707,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 30%,2707
2708,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,2708
2709,Top 40%,Bottom 5%,Bottom 20%,Top 20%,Bottom 10%,2709
2710,Bottom 50%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,2710
2711,Top 40%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 20%,2711
2712,Bottom 10%,Top 20%,Bottom 20%,Top 10%,Bottom 20%,2712
2713,Top 30%,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,2713
2714,Bottom 5%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,2714
2715,Top 40%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%,2715
2716,Bottom 10%,Bottom 40%,Bottom 10%,Top 5%,Bottom 10%,2716
2717,Top 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,2717
2718,Bottom 10%,Top 5%,Bottom 20%,Top 10%,Bottom 30%,2718
2719,Top 10%,Top 20%,Top 40%,Bottom 40%,Top 50%,2719
2720,Top 40%,Bottom 30%,Bottom 5%,Top 30%,Bottom 5%,2720
2721,Bottom 10%,Top 10%,Bottom 10%,Top 10%,Bottom 5%,2721
2722,Bottom 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,2722
2723,Bottom 40%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%,2723
2724,Bottom 20%,Bottom 30%,Bottom 20%,Top 10%,Bottom 20%,2724
2725,Top 40%,Bottom 5%,Bottom 40%,Top 30%,Bottom 50%,2725
2726,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%,2726
2727,Top 20%,Bottom 40%,Bottom 10%,Top 50%,Bottom 20%,2727
2728,Top 40%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,2728
2729,Bottom 10%,Top 20%,Bottom 40%,Top 5%,Bottom 40%,2729
2730,Bottom 20%,Top 20%,Top 40%,Top 30%,Top 50%,2730
2731,Bottom 50%,Top 20%,Bottom 20%,Top 30%,Bottom 30%,2731
2732,Bottom 40%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%,2732
2733,Bottom 30%,Top 20%,Bottom 40%,Top 10%,Bottom 30%,2733
2734,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,2734
2735,Top 40%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,2735
2736,Bottom 40%,Top 20%,Bottom 40%,Top 40%,Bottom 30%,2736
2737,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%,2737
2738,Top 20%,Bottom 30%,Bottom 40%,Bottom 30%,Top 50%,2738
2739,Bottom 40%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,2739
2740,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2740
2741,Bottom 50%,Bottom 5%,Top 40%,Top 50%,Top 50%,2741
2742,Bottom 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,2742
2743,Bottom 40%,Top 20%,Bottom 40%,Top 30%,Bottom 50%,2743
2744,Bottom 40%,Bottom 40%,Bottom 40%,Top 50%,Bottom 50%,2744
2745,Top 10%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%,2745
2746,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,2746
2747,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,2747
2748,Top 30%,Top 20%,Bottom 10%,Bottom 40%,Bottom 20%,2748
2749,Bottom 50%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%,2749
2750,Bottom 30%,Top 20%,Bottom 40%,Top 50%,Bottom 30%,2750
2751,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2751
2752,Top 10%,Top 20%,Bottom 20%,Top 30%,Bottom 20%,2752
2753,Top 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2753
2754,Bottom 10%,Top 20%,Bottom 10%,Top 20%,Bottom 10%,2754
2755,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,2755
2756,Top 30%,Top 20%,Bottom 20%,Top 40%,Bottom 10%,2756
2757,Bottom 50%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,2757
2758,Bottom 40%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,2758
2759,Bottom 5%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%,2759
2760,Bottom 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2760
2761,Bottom 5%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,2761
2762,Top 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,2762
2763,Top 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,2763
2764,Bottom 10%,Bottom 40%,Top 40%,Top 20%,Top 50%,2764
2765,Bottom 20%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%,2765
2766,Bottom 50%,Top 20%,Bottom 40%,Top 10%,Bottom 40%,2766
2767,Top 10%,Bottom 10%,Bottom 20%,Bottom 30%,Bottom 30%,2767
2768,Bottom 30%,Bottom 30%,Bottom 10%,Top 20%,Bottom 5%,2768
2769,Top 20%,Top 20%,Top 40%,Bottom 40%,Top 40%,2769
2770,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2770
2771,Top 5%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,2771
2772,Bottom 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,2772
2773,Bottom 50%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%,2773
2774,Bottom 10%,Top 20%,Bottom 20%,Top 10%,Bottom 20%,2774
2775,Top 40%,Top 10%,Top 40%,Top 40%,Top 50%,2775
2776,Bottom 10%,Top 20%,Bottom 5%,Top 20%,Bottom 10%,2776
2777,Top 5%,Top 10%,Bottom 40%,Bottom 10%,Bottom 30%,2777
2778,Bottom 30%,Bottom 5%,Bottom 20%,Top 10%,Bottom 10%,2778
2779,Top 50%,Bottom 40%,Bottom 5%,Top 20%,Bottom 10%,2779
2780,Bottom 20%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,2780
2781,Top 40%,Bottom 40%,Top 20%,Top 50%,Top 20%,2781
2782,Bottom 5%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2782
2783,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%,2783
2784,Bottom 30%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,2784
2785,Bottom 40%,Bottom 40%,Top 40%,Top 50%,Top 50%,2785
2786,Bottom 20%,Bottom 40%,Top 40%,Top 40%,Top 40%,2786
2787,Top 30%,Top 20%,Top 40%,Bottom 40%,Top 40%,2787
2788,Bottom 40%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,2788
2789,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 20%,2789
2790,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%,2790
2791,Top 20%,Bottom 40%,Top 20%,Bottom 10%,Top 10%,2791
2792,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%,2792
2793,Bottom 20%,Bottom 5%,Bottom 40%,Top 20%,Top 50%,2793
2794,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2794
2795,Bottom 5%,Top 20%,Bottom 40%,Top 5%,Bottom 30%,2795
2796,Bottom 10%,Bottom 5%,Bottom 40%,Top 10%,Bottom 50%,2796
2797,Top 50%,Top 20%,Bottom 40%,Top 10%,Bottom 30%,2797
2798,Top 5%,Bottom 40%,Bottom 10%,Top 40%,Bottom 10%,2798
2799,Bottom 40%,Bottom 5%,Bottom 40%,Top 10%,Bottom 40%,2799
2800,Top 10%,Top 20%,Bottom 40%,Bottom 50%,Bottom 40%,2800
2801,Top 10%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 50%,2801
2802,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2802
2803,Top 30%,Bottom 5%,Bottom 10%,Top 10%,Bottom 10%,2803
2804,Bottom 40%,Top 20%,Bottom 30%,Top 20%,Bottom 40%,2804
2805,Bottom 20%,Top 20%,Bottom 20%,Top 40%,Bottom 20%,2805
2806,Bottom 30%,Bottom 40%,Top 40%,Top 10%,Top 50%,2806
2807,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,2807
2808,Bottom 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%,2808
2809,Bottom 40%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%,2809
2810,Bottom 50%,Bottom 40%,Top 40%,Top 40%,Top 40%,2810
2811,Top 30%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,2811
2812,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,2812
2813,Bottom 5%,Top 20%,Top 40%,Top 10%,Top 40%,2813
2814,Top 10%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 10%,2814
2815,Top 30%,Bottom 5%,Bottom 5%,Top 20%,Bottom 10%,2815
2816,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,Bottom 20%,2816
2817,Bottom 10%,Top 20%,Bottom 40%,Top 10%,Bottom 40%,2817
2818,Bottom 10%,Bottom 40%,Top 40%,Top 20%,Bottom 50%,2818
2819,Top 10%,Top 20%,Bottom 40%,Top 50%,Bottom 30%,2819
2820,Bottom 40%,Bottom 40%,Bottom 10%,Top 30%,Bottom 10%,2820
2821,Bottom 10%,Top 5%,Top 40%,Top 10%,Top 50%,2821
2822,Top 40%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,2822
2823,Bottom 30%,Top 20%,Bottom 10%,Top 20%,Bottom 20%,2823
2824,Bottom 5%,Top 20%,Bottom 20%,Top 20%,Bottom 10%,2824
2825,Top 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,2825
2826,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2826
2827,Bottom 40%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,2827
2828,Top 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%,2828
2829,Bottom 50%,Top 20%,Bottom 20%,Top 40%,Bottom 20%,2829
2830,Top 20%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,2830
2831,Bottom 40%,Bottom 40%,Top 40%,Top 50%,Top 50%,2831
2832,Bottom 20%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,2832
2833,Top 40%,Top 10%,Bottom 40%,Top 20%,Bottom 30%,2833
2834,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2834
2835,Bottom 50%,Bottom 40%,Top 40%,Bottom 50%,Top 50%,2835
2836,Bottom 40%,Top 20%,Bottom 20%,Top 20%,Bottom 20%,2836
2837,Top 50%,Bottom 40%,Top 40%,Top 50%,Top 50%,2837
2838,Top 40%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%,2838
2839,Bottom 20%,Bottom 5%,Bottom 10%,Top 10%,Bottom 20%,2839
2840,Top 30%,Bottom 40%,Bottom 5%,Top 20%,Bottom 10%,2840
2841,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,2841
2842,Bottom 10%,Top 20%,Bottom 5%,Top 5%,Bottom 5%,2842
2843,Top 40%,Top 20%,Bottom 5%,Top 10%,Bottom 5%,2843
2844,Bottom 30%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,2844
2845,Bottom 10%,Top 20%,Bottom 40%,Top 5%,Bottom 30%,2845
2846,Bottom 5%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,2846
2847,Bottom 30%,Bottom 40%,Bottom 10%,Top 5%,Bottom 10%,2847
2848,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,2848
2849,Bottom 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,2849
2850,Top 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2850
2851,Bottom 10%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,2851
2852,Bottom 40%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2852
2853,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 50%,2853
2854,Bottom 10%,Top 20%,Bottom 20%,Top 5%,Bottom 10%,2854
2855,Bottom 20%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,2855
2856,Bottom 40%,Bottom 40%,Top 40%,Top 40%,Top 40%,2856
2857,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,2857
2858,Top 40%,Bottom 30%,Bottom 20%,Top 40%,Bottom 20%,2858
2859,Bottom 40%,Top 20%,Bottom 5%,Top 5%,Bottom 5%,2859
2860,Top 40%,Top 20%,Bottom 20%,Top 20%,Bottom 20%,2860
2861,Bottom 50%,Bottom 40%,Bottom 20%,Top 40%,Bottom 10%,2861
2862,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,2862
2863,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,2863
2864,Top 40%,Top 10%,Bottom 40%,Top 40%,Bottom 40%,2864
2865,Bottom 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,2865
2866,Top 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%,2866
2867,Top 20%,Bottom 5%,Bottom 40%,Bottom 30%,Bottom 30%,2867
2868,Bottom 30%,Top 20%,Bottom 40%,Bottom 50%,Bottom 40%,2868
2869,Top 10%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,2869
2870,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2870
2871,Top 10%,Bottom 40%,Bottom 20%,Top 50%,Bottom 20%,2871
2872,Top 10%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%,2872
2873,Bottom 5%,Top 20%,Bottom 20%,Top 5%,Bottom 10%,2873
2874,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2874
2875,Top 50%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%,2875
2876,Bottom 50%,Bottom 40%,Top 40%,Top 30%,Top 50%,2876
2877,Top 30%,Bottom 5%,Bottom 20%,Top 20%,Bottom 20%,2877
2878,Top 30%,Top 20%,Bottom 40%,Top 40%,Bottom 30%,2878
2879,Top 30%,Bottom 30%,Bottom 20%,Top 20%,Bottom 20%,2879
2880,Top 40%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,2880
2881,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 30%,2881
2882,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 50%,2882
2883,Bottom 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,2883
2884,Top 40%,Top 20%,Bottom 20%,Bottom 30%,Bottom 10%,2884
2885,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%,2885
2886,Top 20%,Top 20%,Bottom 20%,Top 40%,Bottom 10%,2886
2887,Bottom 50%,Bottom 30%,Bottom 20%,Top 50%,Bottom 10%,2887
2888,Bottom 5%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%,2888
2889,Top 30%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%,2889
2890,Bottom 30%,Top 5%,Bottom 5%,Top 10%,Bottom 5%,2890
2891,Top 30%,Bottom 40%,Top 40%,Top 50%,Top 40%,2891
2892,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%,2892
2893,Top 50%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%,2893
2894,Bottom 50%,Top 20%,Bottom 40%,Bottom 50%,Bottom 30%,2894
2895,Bottom 20%,Top 20%,Bottom 40%,Top 40%,Bottom 40%,2895
2896,Top 50%,Bottom 5%,Bottom 20%,Top 10%,Bottom 10%,2896
2897,Bottom 5%,Top 10%,Bottom 20%,Top 10%,Bottom 20%,2897
2898,Top 30%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%,2898
2899,Top 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%,2899
2900,Top 40%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,2900
2901,Top 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%,2901
2902,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%,2902
2903,Bottom 20%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%,2903
2904,Top 50%,Bottom 5%,Bottom 20%,Top 20%,Bottom 10%,2904
2905,Top 20%,Bottom 40%,Top 40%,Bottom 30%,Top 50%,2905
2906,Top 40%,Bottom 40%,Bottom 10%,Bottom 50%,Bottom 20%,2906
2907,Top 30%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 30%,2907
2908,Top 40%,Bottom 30%,Bottom 10%,Top 10%,Bottom 10%,2908
2909,Top 50%,Top 20%,Top 40%,Bottom 50%,Top 40%,2909
2910,Bottom 30%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%,2910
2911,Bottom 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,2911
2912,Top 50%,Top 5%,Bottom 5%,Top 20%,Bottom 10%,2912
2913,Bottom 10%,Top 20%,Bottom 5%,Top 10%,Bottom 5%,2913
2914,Bottom 40%,Top 20%,Bottom 40%,Top 30%,Bottom 40%,2914
2915,Bottom 30%,Top 20%,Bottom 20%,Top 20%,Bottom 10%,2915
2916,Bottom 30%,Top 20%,Bottom 10%,Top 10%,Bottom 20%,2916
2917,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%,2917
2918,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2918
2919,Top 40%,Bottom 40%,Top 40%,Bottom 40%,Top 40%,2919
2920,Top 10%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%,2920
2921,Bottom 30%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,2921
2922,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%,2922
2923,Bottom 20%,Bottom 30%,Bottom 40%,Top 20%,Top 50%,2923
2924,Bottom 30%,Bottom 40%,Bottom 5%,Top 5%,Bottom 10%,2924
2925,Top 40%,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 30%,2925
2926,Bottom 50%,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,2926
2927,Bottom 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%,2927
2928,Bottom 50%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,2928
2929,Top 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2929
2930,Bottom 50%,Top 10%,Bottom 40%,Top 10%,Bottom 30%,2930
2931,Bottom 30%,Top 10%,Bottom 10%,Top 10%,Bottom 20%,2931
2932,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%,2932
2933,Bottom 50%,Top 10%,Bottom 40%,Top 30%,Bottom 40%,2933
2934,Top 40%,Bottom 40%,Top 40%,Bottom 50%,Top 40%,2934
2935,Top 30%,Top 20%,Bottom 40%,Top 40%,Bottom 30%,2935
2936,Bottom 50%,Bottom 40%,Bottom 5%,Top 30%,Bottom 10%,2936
2937,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,2937
2938,Top 20%,Bottom 30%,Bottom 20%,Top 20%,Bottom 20%,2938
2939,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,2939
2940,Bottom 40%,Bottom 5%,Bottom 20%,Top 20%,Bottom 20%,2940
2941,Top 20%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,2941
2942,Bottom 40%,Top 10%,Bottom 40%,Top 20%,Bottom 30%,2942
2943,Bottom 10%,Top 20%,Bottom 40%,Top 10%,Bottom 30%,2943
2944,Top 30%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%,2944
2945,Bottom 40%,Bottom 40%,Top 40%,Top 40%,Top 30%,2945
2946,Top 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%,2946
